id,contributors,day,score,temperature_deviation,temperature_trend_deviation,timestamp
a072ed68-88e2-4a23-a364-54f1a850e729,"{'activity_balance': 97, 'body_temperature': 100, 'hrv_balance': 77, 'previous_day_activity': 82, 'previous_night': 71, 'recovery_index': 100, 'resting_heart_rate': 71, 'sleep_balance': 85}",10/3/2024,82,0,0.03,2024-10-03T00:00:00+00:00
7a774058-17c2-491f-81d1-aff68c356947,"{'activity_balance': 94, 'body_temperature': 100, 'hrv_balance': 91, 'previous_day_activity': 83, 'previous_night': 50, 'recovery_index': 93, 'resting_heart_rate': 97, 'sleep_balance': 76}",10/4/2024,83,0,-0.02,2024-10-04T00:00:00+00:00
47f03264-b49b-45fb-a696-28ed4c5466c6,"{'activity_balance': 97, 'body_temperature': 79, 'hrv_balance': 92, 'previous_day_activity': 85, 'previous_night': 74, 'recovery_index': 100, 'resting_heart_rate': 100, 'sleep_balance': 96}",10/5/2024,91,0.31,0.05,2024-10-05T00:00:00+00:00
0d0a0108-3479-4916-89f3-60bccfe5e1a9,"{'activity_balance': 100, 'body_temperature': 100, 'hrv_balance': 84, 'previous_day_activity': 78, 'previous_night': 67, 'recovery_index': 97, 'resting_heart_rate': 96, 'sleep_balance': 82}",10/6/2024,85,-0.07,0,2024-10-06T00:00:00+00:00
21d43fa7-3d51-456b-ad68-32ff19fb1320,"{'activity_balance': 99, 'body_temperature': 92, 'hrv_balance': 89, 'previous_day_activity': 83, 'previous_night': 69, 'recovery_index': 100, 'resting_heart_rate': 96, 'sleep_balance': 98}",10/7/2024,89,0.15,0.15,2024-10-07T00:00:00+00:00
faac5c82-37fb-48b7-a6a6-18710fc05fbe,"{'activity_balance': 97, 'body_temperature': 100, 'hrv_balance': 92, 'previous_day_activity': 42, 'previous_night': 48, 'recovery_index': 100, 'resting_heart_rate': 88, 'sleep_balance': 86}",10/8/2024,79,-0.01,0.13,2024-10-07T20:00:00-04:00
8cceac00-571c-4969-9b40-2a09d55e7ab0,"{'activity_balance': 91, 'body_temperature': 100, 'hrv_balance': 82, 'previous_day_activity': 87, 'previous_night': 57, 'recovery_index': 51, 'resting_heart_rate': 71, 'sleep_balance': 92}",10/9/2024,77,0.03,0.04,2024-10-09T00:00:00+00:00
bc1dcf6f-e640-491a-b432-350e45aebe25,"{'activity_balance': 92, 'body_temperature': 100, 'hrv_balance': 70, 'previous_day_activity': 80, 'previous_night': 73, 'recovery_index': 100, 'resting_heart_rate': 47, 'sleep_balance': 94}",10/10/2024,78,-0.01,0.08,2024-10-10T00:00:00+00:00
ae414504-43bb-42f2-ae14-5cf3773f6fb7,"{'activity_balance': 90, 'body_temperature': 100, 'hrv_balance': 77, 'previous_day_activity': 82, 'previous_night': 67, 'recovery_index': 100, 'resting_heart_rate': 90, 'sleep_balance': 86}",10/11/2024,84,-0.13,-0.01,2024-10-11T00:00:00+00:00
acaed694-cd5b-4995-9e2c-7dde2f066382,"{'activity_balance': 94, 'body_temperature': 100, 'hrv_balance': 67, 'previous_day_activity': 83, 'previous_night': 52, 'recovery_index': 98, 'resting_heart_rate': 65, 'sleep_balance': 86}",10/12/2024,77,0.02,0.05,2024-10-12T00:00:00+00:00
0ea6bfb1-a8a8-4f05-89df-6ffdaee071fe,"{'activity_balance': 87, 'body_temperature': 100, 'hrv_balance': 64, 'previous_day_activity': 83, 'previous_night': 80, 'recovery_index': 84, 'resting_heart_rate': 91, 'sleep_balance': 88}",10/13/2024,83,-0.03,0,2024-10-13T00:00:00+00:00
975340f7-4940-45e1-9431-9b999c4abf2b,"{'activity_balance': 87, 'body_temperature': 100, 'hrv_balance': 52, 'previous_day_activity': 73, 'previous_night': 65, 'recovery_index': 94, 'resting_heart_rate': 91, 'sleep_balance': 84}",10/14/2024,78,-0.01,-0.02,2024-10-14T00:00:00+00:00
74870f91-cbe7-4f77-9b9f-0734801a1622,"{'activity_balance': 87, 'body_temperature': 100, 'hrv_balance': 55, 'previous_day_activity': 79, 'previous_night': 74, 'recovery_index': 100, 'resting_heart_rate': 82, 'sleep_balance': 85}",10/15/2024,80,0.03,0.03,2024-10-15T00:00:00+00:00
